# wavelength[micron] photons/cm^2/s/Angstrom/arcsec^2
1.133320 6.668521e-05
1.133429 4.223820e-05
1.133538 2.239166e-05
1.133647 1.305097e-05
1.133756 1.303473e-05
1.133866 1.281705e-05
1.133975 9.235983e-06
1.134084 3.058236e-05
1.134193 8.590650e-05
1.134302 1.184346e-04
1.134411 9.791526e-05
1.134520 4.422699e-05
1.134629 1.815618e-05
1.134739 1.749946e-05
1.134848 1.464970e-05
1.134957 1.449289e-05
1.135066 1.848684e-05
1.135175 2.187134e-05
1.135284 3.945500e-05
1.135393 6.229008e-05
1.135502 5.916109e-05
1.135612 4.311637e-05
1.135721 2.236727e-05
1.135830 2.193476e-05
1.135939 2.889016e-05
1.136048 3.376659e-05
1.136157 3.089603e-05
1.136266 4.045766e-05
1.136376 6.318931e-05
1.136485 6.527476e-05
1.136594 4.742725e-05
1.136703 2.458123e-05
1.136812 1.744263e-05
1.136921 1.532996e-05
1.137030 1.744351e-05
